2.905100000000000000e+04,5.178000000000000114e+01,5.236999999999999744e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
4.439100000000000000e+04,2.259399999999999977e+02,5.236999999999999744e+01,4.910000000000000142e+00,2.018000000000000000e+03,0.000000000000000000e+00
4.955200000000000000e+04,2.184099999999999966e+02,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
5.052300000000000000e+04,1.110900000000000034e+02,5.236999999999999744e+01,4.879999999999999893e+00,1.167000000000000000e+03,0.000000000000000000e+00
5.570900000000000000e+04,1.421500000000000057e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
5.586800000000000000e+04,1.402700000000000102e+02,5.235999999999999943e+01,4.889999999999999680e+00,3.260000000000000000e+02,0.000000000000000000e+00
6.201500000000000000e+04,1.129699999999999989e+02,5.235999999999999943e+01,4.929999999999999716e+00,3.042000000000000000e+03,0.000000000000000000e+00
8.063500000000000000e+04,7.720000000000000284e+01,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
8.248200000000000000e+04,1.026099999999999994e+02,5.236999999999999744e+01,4.879999999999999893e+00,1.167000000000000000e+03,0.000000000000000000e+00
9.153500000000000000e+04,1.365099999999999909e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
9.722100000000000000e+04,6.025000000000000000e+01,5.235000000000000142e+01,4.839999999999999858e+00,3.265000000000000000e+03,0.000000000000000000e+00
9.747600000000000000e+04,1.082600000000000051e+02,5.235999999999999943e+01,4.860000000000000320e+00,1.711000000000000000e+03,0.000000000000000000e+00
1.370260000000000000e+05,2.494699999999999989e+02,5.235000000000000142e+01,4.910000000000000142e+00,2.018000000000000000e+03,0.000000000000000000e+00
1.624670000000000000e+05,1.647500000000000000e+02,5.235999999999999943e+01,4.860000000000000320e+00,1.711000000000000000e+03,0.000000000000000000e+00
1.687690000000000000e+05,8.284000000000000341e+01,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
1.693560000000000000e+05,1.835800000000000125e+02,5.238000000000000256e+01,4.879999999999999893e+00,2.252000000000000000e+03,0.000000000000000000e+00
1.710540000000000000e+05,1.129699999999999989e+02,5.236999999999999744e+01,4.870000000000000107e+00,1.517000000000000000e+03,0.000000000000000000e+00
1.795280000000000000e+05,2.541800000000000068e+02,5.234000000000000341e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
1.883470000000000000e+05,1.045000000000000000e+02,5.236999999999999744e+01,4.849999999999999645e+00,2.636000000000000000e+03,0.000000000000000000e+00
1.897540000000000000e+05,1.600399999999999920e+02,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
1.930380000000000000e+05,1.139099999999999966e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
2.145310000000000000e+05,1.082600000000000051e+02,5.236999999999999744e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
2.192760000000000000e+05,2.824200000000000159e+02,5.236999999999999744e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
2.225160000000000000e+05,1.120300000000000011e+02,5.235999999999999943e+01,4.860000000000000320e+00,1.711000000000000000e+03,0.000000000000000000e+00
2.459270000000000000e+05,4.848299999999999841e+02,5.236999999999999744e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
2.478050000000000000e+05,1.148499999999999943e+02,5.236999999999999744e+01,4.870000000000000107e+00,1.517000000000000000e+03,0.000000000000000000e+00
2.520800000000000000e+05,3.624399999999999977e+02,5.236999999999999744e+01,4.910000000000000142e+00,2.018000000000000000e+03,0.000000000000000000e+00
2.548000000000000000e+05,3.059599999999999795e+02,5.236999999999999744e+01,4.879999999999999893e+00,1.167000000000000000e+03,0.000000000000000000e+00
2.558090000000000000e+05,1.713400000000000034e+02,5.234000000000000341e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
2.623940000000000000e+05,8.284000000000000341e+01,5.235999999999999943e+01,4.849999999999999645e+00,2.390000000000000000e+03,0.000000000000000000e+00
2.746880000000000000e+05,8.284000000000000341e+01,5.238000000000000256e+01,4.860000000000000320e+00,2.806000000000000000e+03,0.000000000000000000e+00
2.831700000000000000e+05,9.753099999999999454e+02,5.235000000000000142e+01,4.870000000000000107e+00,1.517000000000000000e+03,0.000000000000000000e+00
2.863740000000000000e+05,1.223799999999999955e+02,5.238000000000000256e+01,4.830000000000000071e+00,4.358000000000000000e+03,0.000000000000000000e+00
2.865000000000000000e+05,1.525099999999999909e+02,5.238000000000000256e+01,4.900000000000000355e+00,2.440000000000000000e+03,0.000000000000000000e+00
2.907010000000000000e+05,1.515699999999999932e+02,5.238000000000000256e+01,4.900000000000000355e+00,2.440000000000000000e+03,0.000000000000000000e+00
2.917520000000000000e+05,9.884999999999999432e+01,5.235000000000000142e+01,4.910000000000000142e+00,2.018000000000000000e+03,0.000000000000000000e+00
3.040820000000000000e+05,1.289699999999999989e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
3.041430000000000000e+05,8.943000000000000682e+01,5.235999999999999943e+01,4.919999999999999929e+00,2.363000000000000000e+03,0.000000000000000000e+00
3.068520000000000000e+05,1.882800000000000011e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
3.074970000000000000e+05,8.576299999999999955e+02,5.236999999999999744e+01,4.919999999999999929e+00,2.611000000000000000e+03,0.000000000000000000e+00
3.076210000000000000e+05,1.176800000000000068e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
3.080280000000000000e+05,8.943000000000000682e+01,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
3.111240000000000000e+05,2.118199999999999932e+02,5.236999999999999744e+01,4.879999999999999893e+00,1.167000000000000000e+03,0.000000000000000000e+00
3.199850000000000000e+05,2.174699999999999989e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
3.272850000000000000e+05,2.250000000000000000e+02,5.235999999999999943e+01,4.889999999999999680e+00,3.260000000000000000e+02,0.000000000000000000e+00
3.319460000000000000e+05,2.071100000000000136e+02,5.235999999999999943e+01,4.860000000000000320e+00,1.711000000000000000e+03,0.000000000000000000e+00
3.430940000000000000e+05,9.414000000000000057e+01,5.235999999999999943e+01,4.910000000000000142e+00,1.684000000000000000e+03,0.000000000000000000e+00
3.502710000000000000e+05,3.718600000000000136e+02,5.235999999999999943e+01,4.990000000000000213e+00,7.117000000000000000e+03,0.000000000000000000e+00
3.579800000000000000e+05,2.184099999999999966e+02,5.235999999999999943e+01,4.879999999999999893e+00,3.530000000000000000e+02,0.000000000000000000e+00
3.664380000000000000e+05,1.223799999999999955e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
3.671070000000000000e+05,1.713400000000000034e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
3.674910000000000000e+05,1.638100000000000023e+02,5.235999999999999943e+01,4.879999999999999893e+00,3.530000000000000000e+02,0.000000000000000000e+00
3.798850000000000000e+05,2.796000000000000227e+02,5.235000000000000142e+01,4.910000000000000142e+00,2.018000000000000000e+03,0.000000000000000000e+00
3.961250000000000000e+05,6.590000000000000568e+01,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
4.023530000000000000e+05,1.308600000000000136e+02,5.235000000000000142e+01,4.929999999999999716e+00,3.239000000000000000e+03,0.000000000000000000e+00
4.148650000000000000e+05,1.035600000000000023e+02,5.235000000000000142e+01,4.849999999999999645e+00,2.637000000000000000e+03,0.000000000000000000e+00
4.156190000000000000e+05,1.365099999999999909e+02,5.236999999999999744e+01,4.940000000000000391e+00,3.883000000000000000e+03,0.000000000000000000e+00
4.377570000000000000e+05,1.365099999999999909e+02,5.235999999999999943e+01,4.910000000000000142e+00,1.684000000000000000e+03,0.000000000000000000e+00
4.380890000000000000e+05,1.214399999999999977e+02,5.235999999999999943e+01,4.870000000000000107e+00,1.032000000000000000e+03,0.000000000000000000e+00
4.409920000000000000e+05,1.882800000000000011e+02,5.234000000000000341e+01,4.849999999999999645e+00,3.265000000000000000e+03,0.000000000000000000e+00
4.414240000000000000e+05,1.412100000000000080e+02,5.236999999999999744e+01,4.940000000000000391e+00,3.883000000000000000e+03,0.000000000000000000e+00
4.456600000000000000e+05,7.437000000000000455e+01,5.236999999999999744e+01,4.860000000000000320e+00,2.041000000000000000e+03,0.000000000000000000e+00
4.469990000000000000e+05,1.120300000000000011e+02,5.235999999999999943e+01,4.870000000000000107e+00,1.032000000000000000e+03,0.000000000000000000e+00
4.507670000000000000e+05,2.673600000000000136e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
4.623410000000000000e+05,1.656899999999999977e+02,5.236999999999999744e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
4.816640000000000000e+05,9.884999999999999432e+01,5.239000000000000057e+01,4.889999999999999680e+00,3.352000000000000000e+03,0.000000000000000000e+00
4.837790000000000000e+05,9.414000000000000057e+01,5.235000000000000142e+01,4.830000000000000071e+00,3.910000000000000000e+03,0.000000000000000000e+00
4.944330000000000000e+05,1.506299999999999955e+02,5.236999999999999744e+01,4.849999999999999645e+00,2.636000000000000000e+03,0.000000000000000000e+00
5.036290000000000000e+05,1.129699999999999989e+02,5.235000000000000142e+01,4.879999999999999893e+00,1.167000000000000000e+03,0.000000000000000000e+00
5.050120000000000000e+05,2.814800000000000182e+02,5.235999999999999943e+01,4.889999999999999680e+00,3.260000000000000000e+02,0.000000000000000000e+00
5.056500000000000000e+05,1.318000000000000114e+02,5.235000000000000142e+01,4.870000000000000107e+00,1.517000000000000000e+03,0.000000000000000000e+00
5.075980000000000000e+05,5.648500000000000227e+02,5.238000000000000256e+01,4.879999999999999893e+00,2.252000000000000000e+03,0.000000000000000000e+00
5.084330000000000000e+05,3.530299999999999727e+02,5.236999999999999744e+01,4.830000000000000071e+00,3.909000000000000000e+03,0.000000000000000000e+00
5.150880000000000000e+05,1.129699999999999989e+02,5.239999999999999858e+01,5.000000000000000000e+00,8.972000000000000000e+03,0.000000000000000000e+00
5.157490000000000000e+05,1.553300000000000125e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
5.159210000000000000e+05,1.553300000000000125e+02,5.235000000000000142e+01,4.849999999999999645e+00,2.637000000000000000e+03,0.000000000000000000e+00
5.179960000000000000e+05,3.859800000000000182e+02,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
5.224710000000000000e+05,1.694499999999999886e+02,5.238000000000000256e+01,4.849999999999999645e+00,3.264000000000000000e+03,0.000000000000000000e+00
5.280220000000000000e+05,9.414000000000000057e+01,5.239000000000000057e+01,4.889999999999999680e+00,3.352000000000000000e+03,0.000000000000000000e+00
5.387230000000000000e+05,1.318000000000000114e+02,5.235000000000000142e+01,4.940000000000000391e+00,3.884000000000000000e+03,0.000000000000000000e+00
5.493100000000000000e+05,1.882800000000000011e+02,5.236999999999999744e+01,4.860000000000000320e+00,2.041000000000000000e+03,0.000000000000000000e+00
5.535140000000000000e+05,7.531000000000000227e+01,5.238000000000000256e+01,4.870000000000000107e+00,2.452000000000000000e+03,0.000000000000000000e+00
5.568290000000000000e+05,1.393300000000000125e+02,5.234000000000000341e+01,4.870000000000000107e+00,2.452000000000000000e+03,0.000000000000000000e+00
5.680050000000000000e+05,1.318000000000000114e+02,5.235000000000000142e+01,4.879999999999999893e+00,1.167000000000000000e+03,0.000000000000000000e+00
5.684460000000000000e+05,1.016700000000000017e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
5.707530000000000000e+05,7.060999999999999943e+01,5.235000000000000142e+01,4.870000000000000107e+00,1.517000000000000000e+03,0.000000000000000000e+00
5.710290000000000000e+05,1.412100000000000080e+02,5.236999999999999744e+01,4.860000000000000320e+00,2.041000000000000000e+03,0.000000000000000000e+00
5.756030000000000000e+05,2.306500000000000057e+02,5.235999999999999943e+01,4.889999999999999680e+00,3.260000000000000000e+02,0.000000000000000000e+00
5.798510000000000000e+05,1.167399999999999949e+02,5.239000000000000057e+01,4.879999999999999893e+00,3.354000000000000000e+03,0.000000000000000000e+00
5.820280000000000000e+05,1.986399999999999864e+02,5.235999999999999943e+01,4.839999999999999858e+00,3.069000000000000000e+03,0.000000000000000000e+00
5.823820000000000000e+05,1.600399999999999920e+02,5.239000000000000057e+01,4.910000000000000142e+00,3.737000000000000000e+03,0.000000000000000000e+00
5.880200000000000000e+05,2.974900000000000091e+02,5.236999999999999744e+01,4.910000000000000142e+00,2.018000000000000000e+03,0.000000000000000000e+00
5.902360000000000000e+05,1.129699999999999989e+02,5.236999999999999744e+01,4.849999999999999645e+00,2.636000000000000000e+03,0.000000000000000000e+00
5.906810000000000000e+05,2.777200000000000273e+02,5.235000000000000142e+01,4.849999999999999645e+00,2.637000000000000000e+03,0.000000000000000000e+00
6.068710000000000000e+05,1.515699999999999932e+02,5.238000000000000256e+01,4.870000000000000107e+00,2.452000000000000000e+03,0.000000000000000000e+00
6.084320000000000000e+05,1.007300000000000040e+02,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
6.130880000000000000e+05,8.190000000000000568e+01,5.240999999999999659e+01,4.959999999999999964e+00,7.529000000000000000e+03,0.000000000000000000e+00
6.131100000000000000e+05,5.647999999999999687e+01,5.235999999999999943e+01,4.980000000000000426e+00,6.438000000000000000e+03,0.000000000000000000e+00
6.231230000000000000e+05,4.236399999999999864e+02,5.235999999999999943e+01,4.870000000000000107e+00,1.032000000000000000e+03,0.000000000000000000e+00
6.271880000000000000e+05,1.120300000000000011e+02,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
6.272130000000000000e+05,9.414000000000000057e+01,5.235000000000000142e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
6.335850000000000000e+05,1.176800000000000068e+02,5.235000000000000142e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
6.341700000000000000e+05,1.026099999999999994e+02,5.238000000000000256e+01,4.870000000000000107e+00,2.452000000000000000e+03,0.000000000000000000e+00
6.350190000000000000e+05,1.412100000000000080e+02,5.238000000000000256e+01,4.849999999999999645e+00,3.264000000000000000e+03,0.000000000000000000e+00
6.534590000000000000e+05,2.259399999999999977e+02,5.232000000000000028e+01,4.860000000000000320e+00,4.766000000000000000e+03,0.000000000000000000e+00
6.549310000000000000e+05,8.848999999999999488e+01,5.236999999999999744e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
6.552160000000000000e+05,9.979000000000000625e+01,5.236999999999999744e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
6.580630000000000000e+05,1.374499999999999886e+02,5.235999999999999943e+01,4.879999999999999893e+00,3.530000000000000000e+02,0.000000000000000000e+00
6.608560000000000000e+05,2.588899999999999864e+02,5.235999999999999943e+01,4.929999999999999716e+00,3.042000000000000000e+03,0.000000000000000000e+00
6.646970000000000000e+05,8.190000000000000568e+01,5.239000000000000057e+01,4.900000000000000355e+00,3.484000000000000000e+03,0.000000000000000000e+00
6.673050000000000000e+05,1.374499999999999886e+02,5.242000000000000171e+01,4.889999999999999680e+00,6.680000000000000000e+03,0.000000000000000000e+00
6.798380000000000000e+05,3.718600000000000136e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
6.834310000000000000e+05,7.060999999999999943e+01,5.235000000000000142e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
6.859900000000000000e+05,6.684000000000000341e+01,5.238000000000000256e+01,4.839999999999999858e+00,3.790000000000000000e+03,0.000000000000000000e+00
6.896230000000000000e+05,1.129699999999999989e+02,5.236999999999999744e+01,4.929999999999999716e+00,3.239000000000000000e+03,0.000000000000000000e+00
6.907570000000000000e+05,1.760399999999999920e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
6.936750000000000000e+05,8.943000000000000682e+01,5.235999999999999943e+01,4.849999999999999645e+00,2.390000000000000000e+03,0.000000000000000000e+00
7.021200000000000000e+05,1.280300000000000011e+02,5.238000000000000256e+01,4.870000000000000107e+00,2.452000000000000000e+03,0.000000000000000000e+00
7.028940000000000000e+05,2.259399999999999977e+02,5.236999999999999744e+01,4.849999999999999645e+00,2.636000000000000000e+03,0.000000000000000000e+00
7.055090000000000000e+05,1.035600000000000023e+02,5.235000000000000142e+01,4.870000000000000107e+00,1.517000000000000000e+03,0.000000000000000000e+00
7.085280000000000000e+05,1.308600000000000136e+02,5.235999999999999943e+01,4.889999999999999680e+00,3.260000000000000000e+02,0.000000000000000000e+00
7.135770000000000000e+05,7.720000000000000284e+01,5.235999999999999943e+01,4.910000000000000142e+00,1.684000000000000000e+03,0.000000000000000000e+00
7.161070000000000000e+05,1.129699999999999989e+02,5.235999999999999943e+01,4.870000000000000107e+00,1.032000000000000000e+03,0.000000000000000000e+00
7.196230000000000000e+05,1.468600000000000136e+02,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
7.212910000000000000e+05,6.778000000000000114e+01,5.238000000000000256e+01,4.870000000000000107e+00,2.452000000000000000e+03,0.000000000000000000e+00
7.281440000000000000e+05,2.014600000000000080e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
7.281450000000000000e+05,2.730099999999999909e+02,5.235000000000000142e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
7.293170000000000000e+05,1.092000000000000028e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
7.309160000000000000e+05,8.001999999999999602e+01,5.236999999999999744e+01,4.870000000000000107e+00,1.517000000000000000e+03,0.000000000000000000e+00
7.336540000000000000e+05,1.412100000000000080e+02,5.236999999999999744e+01,4.919999999999999929e+00,2.611000000000000000e+03,0.000000000000000000e+00
7.406160000000000000e+05,9.320000000000000284e+01,5.235999999999999943e+01,4.910000000000000142e+00,1.684000000000000000e+03,0.000000000000000000e+00
7.410430000000000000e+05,4.660000000000000000e+02,5.238000000000000256e+01,4.870000000000000107e+00,2.452000000000000000e+03,0.000000000000000000e+00
7.421600000000000000e+05,8.340900000000000318e+02,5.236999999999999744e+01,4.919999999999999929e+00,2.611000000000000000e+03,0.000000000000000000e+00
7.446590000000000000e+05,1.045000000000000000e+02,5.235999999999999943e+01,4.910000000000000142e+00,1.684000000000000000e+03,0.000000000000000000e+00
7.460670000000000000e+05,1.280300000000000011e+02,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
7.478470000000000000e+05,5.647999999999999687e+01,5.235999999999999943e+01,4.849999999999999645e+00,2.390000000000000000e+03,0.000000000000000000e+00
7.540200000000000000e+05,1.873400000000000034e+02,5.235000000000000142e+01,4.910000000000000142e+00,2.018000000000000000e+03,0.000000000000000000e+00
7.546130000000000000e+05,2.353499999999999943e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
7.554310000000000000e+05,1.176800000000000068e+02,5.236999999999999744e+01,4.870000000000000107e+00,1.517000000000000000e+03,0.000000000000000000e+00
7.584750000000000000e+05,9.414000000000000057e+01,5.236999999999999744e+01,4.870000000000000107e+00,1.517000000000000000e+03,0.000000000000000000e+00
7.590600000000000000e+05,3.059599999999999795e+02,5.236999999999999744e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
7.592990000000000000e+05,2.118199999999999932e+02,5.235999999999999943e+01,4.849999999999999645e+00,2.390000000000000000e+03,0.000000000000000000e+00
7.594020000000000000e+05,1.694499999999999886e+02,5.236999999999999744e+01,4.879999999999999893e+00,1.167000000000000000e+03,0.000000000000000000e+00
7.614110000000000000e+05,5.836999999999999744e+01,5.239999999999999858e+01,4.950000000000000178e+00,6.255000000000000000e+03,0.000000000000000000e+00
7.682740000000000000e+05,2.155800000000000125e+02,5.239000000000000057e+01,4.889999999999999680e+00,3.352000000000000000e+03,0.000000000000000000e+00
7.687370000000000000e+05,1.026099999999999994e+02,5.238000000000000256e+01,4.870000000000000107e+00,2.452000000000000000e+03,0.000000000000000000e+00
7.712170000000000000e+05,2.353499999999999943e+02,5.234000000000000341e+01,4.849999999999999645e+00,3.265000000000000000e+03,0.000000000000000000e+00
7.713430000000000000e+05,1.101500000000000057e+02,5.238000000000000256e+01,4.879999999999999893e+00,2.252000000000000000e+03,0.000000000000000000e+00
7.717580000000000000e+05,6.307000000000000028e+01,5.235000000000000142e+01,4.839999999999999858e+00,3.265000000000000000e+03,0.000000000000000000e+00
7.756550000000000000e+05,1.270900000000000034e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
7.762880000000000000e+05,1.139099999999999966e+02,5.235999999999999943e+01,4.870000000000000107e+00,1.032000000000000000e+03,0.000000000000000000e+00
7.788200000000000000e+05,1.035600000000000023e+02,5.235999999999999943e+01,4.860000000000000320e+00,1.711000000000000000e+03,0.000000000000000000e+00
7.806740000000000000e+05,1.402700000000000102e+02,5.236999999999999744e+01,4.910000000000000142e+00,2.018000000000000000e+03,0.000000000000000000e+00
7.822540000000000000e+05,3.756200000000000045e+02,5.236999999999999744e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
7.854320000000000000e+05,1.882800000000000011e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
7.943220000000000000e+05,1.515699999999999932e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
8.007230000000000000e+05,1.412100000000000080e+02,5.236999999999999744e+01,4.860000000000000320e+00,2.041000000000000000e+03,0.000000000000000000e+00
8.015440000000000000e+05,1.506299999999999955e+02,5.235000000000000142e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
8.020520000000000000e+05,1.270900000000000034e+02,5.235999999999999943e+01,4.910000000000000142e+00,1.684000000000000000e+03,0.000000000000000000e+00
8.053300000000000000e+05,2.344099999999999966e+02,5.235000000000000142e+01,4.889999999999999680e+00,1.159000000000000000e+03,0.000000000000000000e+00
8.169400000000000000e+05,1.882800000000000011e+02,5.235000000000000142e+01,4.849999999999999645e+00,2.637000000000000000e+03,0.000000000000000000e+00
8.180850000000000000e+05,1.572199999999999989e+02,5.238000000000000256e+01,4.889999999999999680e+00,2.248000000000000000e+03,0.000000000000000000e+00
8.188810000000000000e+05,1.148499999999999943e+02,5.235999999999999943e+01,4.900000000000000355e+00,1.005000000000000000e+03,0.000000000000000000e+00
8.342330000000000000e+05,1.176800000000000068e+02,5.236999999999999744e+01,4.900000000000000355e+00,1.499000000000000000e+03,0.000000000000000000e+00
8.356270000000000000e+05,1.694499999999999886e+02,5.236999999999999744e+01,4.919999999999999929e+00,2.611000000000000000e+03,0.000000000000000000e+00
